_occupied,cable,cable_end,color,created,custom_fields,description,device,display,display_url,id,label,last_updated,link_peers,link_peers_type,mark_connected,module,name,owner,positions,rear_ports,tags,type,url
True,"{""description"": """", ""display"": ""#87"", ""id"": 87, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/87/""}",B,,2026-03-01T05:17:26.031804Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 1,http://192.168.65.40:8000/dcim/front-ports/49/,49,,2026-03-01T06:35:34.245385Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#87"", ""id"": 87, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/87/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch1"", ""id"": 40, ""name"": ""ncsu-coreswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/40/""}, ""display"": ""xe-0/0/2"", ""id"": 1461, ""name"": ""xe-0/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1461/""}]",dcim.interface,False,,Port 1,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 1}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/49/
True,"{""description"": """", ""display"": ""#88"", ""id"": 88, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/88/""}",B,,2026-03-01T05:17:26.092234Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 2,http://192.168.65.40:8000/dcim/front-ports/50/,50,,2026-03-01T06:35:35.823293Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#88"", ""id"": 88, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/88/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch1"", ""id"": 40, ""name"": ""ncsu-coreswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/40/""}, ""display"": ""xe-0/0/3"", ""id"": 1462, ""name"": ""xe-0/0/3"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1462/""}]",dcim.interface,False,,Port 2,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 2}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/50/
True,"{""description"": """", ""display"": ""#89"", ""id"": 89, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/89/""}",B,,2026-03-01T05:17:26.152879Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 3,http://192.168.65.40:8000/dcim/front-ports/51/,51,,2026-03-01T06:35:36.179755Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#89"", ""id"": 89, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/89/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch2"", ""id"": 41, ""name"": ""ncsu-coreswitch2"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/41/""}, ""display"": ""xe-0/0/2"", ""id"": 1525, ""name"": ""xe-0/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1525/""}]",dcim.interface,False,,Port 3,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 3}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/51/
True,"{""description"": """", ""display"": ""#90"", ""id"": 90, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/90/""}",B,,2026-03-01T05:17:26.209454Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 4,http://192.168.65.40:8000/dcim/front-ports/52/,52,,2026-03-01T06:35:36.491829Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#90"", ""id"": 90, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/90/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch2"", ""id"": 41, ""name"": ""ncsu-coreswitch2"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/41/""}, ""display"": ""xe-0/0/3"", ""id"": 1526, ""name"": ""xe-0/0/3"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1526/""}]",dcim.interface,False,,Port 4,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 4}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/52/
False,,,,2026-03-01T05:17:26.263351Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 5,http://192.168.65.40:8000/dcim/front-ports/53/,53,,2026-03-01T05:17:26.263370Z,[],,False,,Port 5,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 5}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/53/
False,,,,2026-03-01T05:17:26.319052Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 6,http://192.168.65.40:8000/dcim/front-ports/54/,54,,2026-03-01T05:17:26.319070Z,[],,False,,Port 6,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 6}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/54/
False,,,,2026-03-01T05:17:26.375098Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 7,http://192.168.65.40:8000/dcim/front-ports/55/,55,,2026-03-01T05:17:26.375118Z,[],,False,,Port 7,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 7}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/55/
False,,,,2026-03-01T05:17:26.432606Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 8,http://192.168.65.40:8000/dcim/front-ports/56/,56,,2026-03-01T05:17:26.432625Z,[],,False,,Port 8,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 8}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/56/
False,,,,2026-03-01T05:17:26.488081Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 9,http://192.168.65.40:8000/dcim/front-ports/57/,57,,2026-03-01T05:17:26.488100Z,[],,False,,Port 9,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 9}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/57/
False,,,,2026-03-01T05:17:26.545261Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 10,http://192.168.65.40:8000/dcim/front-ports/58/,58,,2026-03-01T05:17:26.545280Z,[],,False,,Port 10,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 10}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/58/
False,,,,2026-03-01T05:17:26.604937Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 11,http://192.168.65.40:8000/dcim/front-ports/59/,59,,2026-03-01T05:17:26.604956Z,[],,False,,Port 11,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 11}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/59/
False,,,,2026-03-01T05:17:26.663795Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 12,http://192.168.65.40:8000/dcim/front-ports/60/,60,,2026-03-01T05:17:26.663815Z,[],,False,,Port 12,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 12}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/60/
False,,,,2026-03-01T05:17:26.721551Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 13,http://192.168.65.40:8000/dcim/front-ports/61/,61,,2026-03-01T05:17:26.721570Z,[],,False,,Port 13,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 13}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/61/
False,,,,2026-03-01T05:17:26.778998Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 14,http://192.168.65.40:8000/dcim/front-ports/62/,62,,2026-03-01T05:17:26.779016Z,[],,False,,Port 14,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 14}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/62/
False,,,,2026-03-01T05:17:26.837382Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 15,http://192.168.65.40:8000/dcim/front-ports/63/,63,,2026-03-01T05:17:26.837401Z,[],,False,,Port 15,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 15}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/63/
False,,,,2026-03-01T05:17:26.891793Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 16,http://192.168.65.40:8000/dcim/front-ports/64/,64,,2026-03-01T05:17:26.891812Z,[],,False,,Port 16,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 16}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/64/
False,,,,2026-03-01T05:17:26.949495Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 17,http://192.168.65.40:8000/dcim/front-ports/65/,65,,2026-03-01T05:17:26.949514Z,[],,False,,Port 17,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 17}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/65/
False,,,,2026-03-01T05:17:27.014104Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 18,http://192.168.65.40:8000/dcim/front-ports/66/,66,,2026-03-01T05:17:27.014123Z,[],,False,,Port 18,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 18}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/66/
False,,,,2026-03-01T05:17:27.081295Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 19,http://192.168.65.40:8000/dcim/front-ports/67/,67,,2026-03-01T05:17:27.081313Z,[],,False,,Port 19,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 19}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/67/
False,,,,2026-03-01T05:17:27.139113Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 20,http://192.168.65.40:8000/dcim/front-ports/68/,68,,2026-03-01T05:17:27.139133Z,[],,False,,Port 20,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 20}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/68/
False,,,,2026-03-01T05:17:27.194836Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 21,http://192.168.65.40:8000/dcim/front-ports/69/,69,,2026-03-01T05:17:27.194858Z,[],,False,,Port 21,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 21}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/69/
False,,,,2026-03-01T05:17:27.248783Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 22,http://192.168.65.40:8000/dcim/front-ports/70/,70,,2026-03-01T05:17:27.248802Z,[],,False,,Port 22,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 22}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/70/
False,,,,2026-03-01T05:17:27.302643Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 23,http://192.168.65.40:8000/dcim/front-ports/71/,71,,2026-03-01T05:17:27.302662Z,[],,False,,Port 23,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 23}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/71/
False,,,,2026-03-01T05:17:27.356813Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 24,http://192.168.65.40:8000/dcim/front-ports/72/,72,,2026-03-01T05:17:27.356832Z,[],,False,,Port 24,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 24}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/72/
False,,,,2026-03-01T05:17:27.411985Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 25,http://192.168.65.40:8000/dcim/front-ports/73/,73,,2026-03-01T05:17:27.412005Z,[],,False,,Port 25,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 25}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/73/
False,,,,2026-03-01T05:17:27.477681Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 26,http://192.168.65.40:8000/dcim/front-ports/74/,74,,2026-03-01T05:17:27.477699Z,[],,False,,Port 26,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 26}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/74/
False,,,,2026-03-01T05:17:27.532922Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 27,http://192.168.65.40:8000/dcim/front-ports/75/,75,,2026-03-01T05:17:27.532942Z,[],,False,,Port 27,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 27}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/75/
False,,,,2026-03-01T05:17:27.589146Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 28,http://192.168.65.40:8000/dcim/front-ports/76/,76,,2026-03-01T05:17:27.589166Z,[],,False,,Port 28,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 28}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/76/
False,,,,2026-03-01T05:17:27.644728Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 29,http://192.168.65.40:8000/dcim/front-ports/77/,77,,2026-03-01T05:17:27.644747Z,[],,False,,Port 29,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 29}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/77/
False,,,,2026-03-01T05:17:27.699633Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 30,http://192.168.65.40:8000/dcim/front-ports/78/,78,,2026-03-01T05:17:27.699652Z,[],,False,,Port 30,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 30}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/78/
False,,,,2026-03-01T05:17:27.756347Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 31,http://192.168.65.40:8000/dcim/front-ports/79/,79,,2026-03-01T05:17:27.756366Z,[],,False,,Port 31,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 31}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/79/
False,,,,2026-03-01T05:17:27.815450Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 32,http://192.168.65.40:8000/dcim/front-ports/80/,80,,2026-03-01T05:17:27.815469Z,[],,False,,Port 32,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 32}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/80/
False,,,,2026-03-01T05:17:27.871991Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 33,http://192.168.65.40:8000/dcim/front-ports/81/,81,,2026-03-01T05:17:27.872010Z,[],,False,,Port 33,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 33}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/81/
False,,,,2026-03-01T05:17:27.928207Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 34,http://192.168.65.40:8000/dcim/front-ports/82/,82,,2026-03-01T05:17:27.928225Z,[],,False,,Port 34,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 34}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/82/
False,,,,2026-03-01T05:17:27.987518Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 35,http://192.168.65.40:8000/dcim/front-ports/83/,83,,2026-03-01T05:17:27.987537Z,[],,False,,Port 35,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 35}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/83/
False,,,,2026-03-01T05:17:28.041794Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 36,http://192.168.65.40:8000/dcim/front-ports/84/,84,,2026-03-01T05:17:28.041812Z,[],,False,,Port 36,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 36}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/84/
False,,,,2026-03-01T05:17:28.116424Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 37,http://192.168.65.40:8000/dcim/front-ports/85/,85,,2026-03-01T05:17:28.116443Z,[],,False,,Port 37,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 37}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/85/
False,,,,2026-03-01T05:17:28.175318Z,{},,"{""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}",Port 38,http://192.168.65.40:8000/dcim/front-ports/86/,86,,2026-03-01T05:17:28.175338Z,[],,False,,Port 38,,1,"[{""position"": 1, ""rear_port"": 2, ""rear_port_position"": 38}]",[],"{""label"": ""SC"", ""value"": ""sc""}",http://192.168.65.40:8000/api/dcim/front-ports/86/
