airflow,asset_tag,cluster,comments,config_context,config_template,console_port_count,console_server_port_count,created,custom_fields,description,device_bay_count,device_type,display,display_url,face,front_port_count,id,interface_count,inventory_item_count,last_updated,latitude,local_context_data,location,longitude,module_bay_count,name,oob_ip,owner,parent_device,platform,position,power_outlet_count,power_port_count,primary_ip,primary_ip4,primary_ip6,rack,rear_port_count,role,serial,site,status,tags,tenant,url,vc_position,vc_priority,virtual_chassis
,,,,{},,0,0,2026-03-01T05:11:00.043181Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (76),http://192.168.65.40:8000/dcim/devices/76/,"{""label"": ""Front"", ""value"": ""front""}",48,76,0,0,2026-03-01T05:11:00.043201Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 6, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/6/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Buffalo"", ""id"": 6, ""name"": ""DM-Buffalo"", ""slug"": ""dm-buffalo"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/6/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/76/,,,
,,,,{},,0,0,2026-03-01T05:11:00.245083Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (77),http://192.168.65.40:8000/dcim/devices/77/,"{""label"": ""Front"", ""value"": ""front""}",48,77,0,0,2026-03-01T05:11:00.245103Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 7, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/7/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Camden"", ""id"": 7, ""name"": ""DM-Camden"", ""slug"": ""dm-camden"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/7/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/77/,,,
,,,,{},,0,0,2026-03-01T05:11:00.459525Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (78),http://192.168.65.40:8000/dcim/devices/78/,"{""label"": ""Front"", ""value"": ""front""}",48,78,0,0,2026-03-01T05:11:00.459545Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 8, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/8/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Nashua"", ""id"": 8, ""name"": ""DM-Nashua"", ""slug"": ""dm-nashua"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/8/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/78/,,,
,,,,{},,0,0,2026-03-01T05:11:00.794709Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (79),http://192.168.65.40:8000/dcim/devices/79/,"{""label"": ""Front"", ""value"": ""front""}",48,79,0,0,2026-03-01T05:11:00.794729Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 9, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/9/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Pittsfield"", ""id"": 10, ""name"": ""DM-Pittsfield"", ""slug"": ""dm-pittsfield"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/10/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/79/,,,
,,,,{},,0,0,2026-03-01T05:11:01.074091Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (80),http://192.168.65.40:8000/dcim/devices/80/,"{""label"": ""Front"", ""value"": ""front""}",48,80,0,0,2026-03-01T05:11:01.074111Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 10, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/10/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Rochester"", ""id"": 11, ""name"": ""DM-Rochester"", ""slug"": ""dm-rochester"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/11/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/80/,,,
,,,,{},,0,0,2026-03-01T05:11:01.501689Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (81),http://192.168.65.40:8000/dcim/devices/81/,"{""label"": ""Front"", ""value"": ""front""}",48,81,0,0,2026-03-01T05:11:01.501707Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 11, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/11/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Scranton"", ""id"": 12, ""name"": ""DM-Scranton"", ""slug"": ""dm-scranton"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/12/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/81/,,,
,,,,{},,0,0,2026-03-01T05:11:01.680851Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (82),http://192.168.65.40:8000/dcim/devices/82/,"{""label"": ""Front"", ""value"": ""front""}",48,82,0,0,2026-03-01T05:11:01.680874Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 12, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/12/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Stamford"", ""id"": 13, ""name"": ""DM-Stamford"", ""slug"": ""dm-stamford"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/13/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/82/,,,
,,,,{},,0,0,2026-03-01T05:11:01.877113Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (83),http://192.168.65.40:8000/dcim/devices/83/,"{""label"": ""Front"", ""value"": ""front""}",48,83,0,0,2026-03-01T05:11:01.877133Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 13, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/13/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Syracuse"", ""id"": 14, ""name"": ""DM-Syracuse"", ""slug"": ""dm-syracuse"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/14/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/83/,,,
,,,,{},,0,0,2026-03-01T05:11:02.085139Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (84),http://192.168.65.40:8000/dcim/devices/84/,"{""label"": ""Front"", ""value"": ""front""}",48,84,0,0,2026-03-01T05:11:02.085158Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 14, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/14/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Utica"", ""id"": 15, ""name"": ""DM-Utica"", ""slug"": ""dm-utica"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/15/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/84/,,,
,,,,{},,0,0,2026-03-01T05:11:02.291945Z,{},,0,"{""description"": """", ""device_count"": 26, ""display"": ""48-Port Patch Panel"", ""id"": 14, ""manufacturer"": {""description"": """", ""display"": ""Panduit"", ""id"": 13, ""name"": ""Panduit"", ""slug"": ""panduit"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/13/""}, ""model"": ""48-Port Patch Panel"", ""slug"": ""48-port-patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/14/""}",Panduit 48-Port Patch Panel (85),http://192.168.65.40:8000/dcim/devices/85/,"{""label"": ""Front"", ""value"": ""front""}",48,85,0,0,2026-03-01T05:11:02.291965Z,,,,,0,,,,,,11.0,0,0,,,,"{""description"": """", ""display"": ""Comms closet"", ""id"": 15, ""name"": ""Comms closet"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/15/""}",48,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""Patch Panel"", ""id"": 6, ""name"": ""Patch Panel"", ""slug"": ""patch-panel"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/6/"", ""virtualmachine_count"": 0}",,"{""description"": """", ""display"": ""DM-Yonkers"", ""id"": 16, ""name"": ""DM-Yonkers"", ""slug"": ""dm-yonkers"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/16/""}","{""label"": ""Active"", ""value"": ""active""}",[],,http://192.168.65.40:8000/api/dcim/devices/85/,,,
,,,,{},,0,0,2026-03-01T05:11:02.493452Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (86),http://192.168.65.40:8000/dcim/devices/86/,"{""label"": ""Rear"", ""value"": ""rear""}",0,86,0,0,2026-03-01T05:11:02.493473Z,,,,,0,,,,,,26.0,0,0,,,,"{""description"": """", ""display"": ""R105"", ""id"": 21, ""name"": ""R105"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/21/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/86/,,,
,,,,{},,1,0,2026-03-01T05:11:02.697131Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (87),http://192.168.65.40:8000/dcim/devices/87/,"{""label"": ""Rear"", ""value"": ""rear""}",0,87,55,0,2026-03-01T05:11:02.697151Z,,,,,0,,,,,,25.0,0,2,,,,"{""description"": """", ""display"": ""R105"", ""id"": 21, ""name"": ""R105"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/21/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/87/,,,
,,,,{},,0,0,2026-03-01T05:11:02.902293Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (88),http://192.168.65.40:8000/dcim/devices/88/,"{""label"": ""Rear"", ""value"": ""rear""}",0,88,0,0,2026-03-01T05:11:02.902314Z,,,,,0,,,,,,26.0,0,0,,,,"{""description"": """", ""display"": ""R106"", ""id"": 22, ""name"": ""R106"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/22/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/88/,,,
,,,,{},,1,0,2026-03-01T05:11:03.107568Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (89),http://192.168.65.40:8000/dcim/devices/89/,"{""label"": ""Rear"", ""value"": ""rear""}",0,89,55,0,2026-03-01T05:11:03.107588Z,,,,,0,,,,,,25.0,0,2,,,,"{""description"": """", ""display"": ""R106"", ""id"": 22, ""name"": ""R106"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/22/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/89/,,,
,,,,{},,0,0,2026-03-01T05:11:03.311169Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (90),http://192.168.65.40:8000/dcim/devices/90/,"{""label"": ""Rear"", ""value"": ""rear""}",0,90,0,0,2026-03-01T05:11:03.311189Z,,,,,0,,,,,,26.0,0,0,,,,"{""description"": """", ""display"": ""R107"", ""id"": 23, ""name"": ""R107"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/23/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/90/,,,
,,,,{},,1,0,2026-03-01T05:11:03.513224Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (91),http://192.168.65.40:8000/dcim/devices/91/,"{""label"": ""Rear"", ""value"": ""rear""}",0,91,55,0,2026-03-01T05:11:03.513244Z,,,,,0,,,,,,25.0,0,2,,,,"{""description"": """", ""display"": ""R107"", ""id"": 23, ""name"": ""R107"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/23/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/91/,,,
,,,,{},,0,0,2026-03-01T05:11:03.720796Z,{},,0,"{""description"": """", ""device_count"": 16, ""display"": ""QFX5100-48T-6Q"", ""id"": 10, ""manufacturer"": {""description"": """", ""display"": ""Juniper"", ""id"": 9, ""name"": ""Juniper"", ""slug"": ""juniper"", ""url"": ""http://192.168.65.40:8000/api/dcim/manufacturers/9/""}, ""model"": ""QFX5100-48T-6Q"", ""slug"": ""qfx5100-48t-6q"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-types/10/""}",Juniper QFX5100-48T-6Q (92),http://192.168.65.40:8000/dcim/devices/92/,"{""label"": ""Rear"", ""value"": ""rear""}",0,92,0,0,2026-03-01T05:11:03.720816Z,,,,,0,,,,,,26.0,0,0,,,,"{""description"": """", ""display"": ""R108"", ""id"": 24, ""name"": ""R108"", ""url"": ""http://192.168.65.40:8000/api/dcim/racks/24/""}",0,"{""_depth"": 0, ""description"": """", ""device_count"": 0, ""display"": ""ToR Switch"", ""id"": 9, ""name"": ""ToR Switch"", ""slug"": ""tor-switch"", ""url"": ""http://192.168.65.40:8000/api/dcim/device-roles/9/"", ""virtualmachine_count"": 0}",,"{""description"": ""Main Distribution Frame"", ""display"": ""MDF"", ""id"": 24, ""name"": ""MDF"", ""slug"": ""ncsu-065"", ""url"": ""http://192.168.65.40:8000/api/dcim/sites/24/""}","{""label"": ""Active"", ""value"": ""active""}",[],"{""description"": """", ""display"": ""NC State University"", ""id"": 6, ""name"": ""NC State University"", ""slug"": ""nc-state"", ""url"": ""http://192.168.65.40:8000/api/tenancy/tenants/6/""}",http://192.168.65.40:8000/api/dcim/devices/92/,,,
