_occupied,cable,cable_end,color,connected_endpoints,connected_endpoints_reachable,connected_endpoints_type,created,custom_fields,description,device,display,display_url,feed_leg,id,label,last_updated,link_peers,link_peers_type,mark_connected,module,name,owner,power_port,status,tags,type,url
False,,,,,,,2026-03-01T05:02:14.793018Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}",Outlet 6,http://192.168.65.40:8000/dcim/power-outlets/86/,,86,,2026-03-01T05:02:14.793037Z,[],,False,,Outlet 6,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}, ""display"": ""Input"", ""id"": 31, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/31/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/86/
False,,,,,,,2026-03-01T05:02:14.853891Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}",Outlet 7,http://192.168.65.40:8000/dcim/power-outlets/87/,,87,,2026-03-01T05:02:14.853910Z,[],,False,,Outlet 7,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}, ""display"": ""Input"", ""id"": 31, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/31/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/87/
False,,,,,,,2026-03-01T05:02:14.917643Z,{},,"{""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}",Outlet 8,http://192.168.65.40:8000/dcim/power-outlets/88/,,88,,2026-03-01T05:02:14.917663Z,[],,False,,Outlet 8,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-syracuse-pdu01"", ""id"": 31, ""name"": ""dmi01-syracuse-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/31/""}, ""display"": ""Input"", ""id"": 31, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/31/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/88/
True,"{""description"": """", ""display"": ""#46"", ""id"": 46, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/46/""}",B,,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#46"", ""id"": 46, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/46/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}, ""display"": ""PSU0"", ""id"": 35, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/35/""}]",True,dcim.powerport,2026-03-01T05:02:14.978933Z,{},,"{""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}",Outlet 1,http://192.168.65.40:8000/dcim/power-outlets/89/,,89,,2026-03-01T05:02:28.567468Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#46"", ""id"": 46, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/46/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-rtr01"", ""id"": 35, ""name"": ""dmi01-utica-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/35/""}, ""display"": ""PSU0"", ""id"": 35, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/35/""}]",dcim.powerport,False,,Outlet 1,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}, ""display"": ""Input"", ""id"": 34, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/34/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/89/
True,"{""description"": """", ""display"": ""#47"", ""id"": 47, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/47/""}",B,,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#47"", ""id"": 47, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/47/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}, ""display"": ""Power Port"", ""id"": 36, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/36/""}]",True,dcim.powerport,2026-03-01T05:02:15.041124Z,{},,"{""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}",Outlet 2,http://192.168.65.40:8000/dcim/power-outlets/90/,,90,,2026-03-01T05:02:28.768451Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#47"", ""id"": 47, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/47/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-sw01"", ""id"": 36, ""name"": ""dmi01-utica-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/36/""}, ""display"": ""Power Port"", ""id"": 36, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/36/""}]",dcim.powerport,False,,Outlet 2,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}, ""display"": ""Input"", ""id"": 34, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/34/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/90/
False,,,,,,,2026-03-01T05:02:15.106888Z,{},,"{""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}",Outlet 3,http://192.168.65.40:8000/dcim/power-outlets/91/,,91,,2026-03-01T05:02:15.106908Z,[],,False,,Outlet 3,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}, ""display"": ""Input"", ""id"": 34, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/34/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/91/
False,,,,,,,2026-03-01T05:02:15.177988Z,{},,"{""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}",Outlet 4,http://192.168.65.40:8000/dcim/power-outlets/92/,,92,,2026-03-01T05:02:15.178008Z,[],,False,,Outlet 4,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}, ""display"": ""Input"", ""id"": 34, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/34/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/92/
False,,,,,,,2026-03-01T05:02:15.243710Z,{},,"{""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}",Outlet 5,http://192.168.65.40:8000/dcim/power-outlets/93/,,93,,2026-03-01T05:02:15.243730Z,[],,False,,Outlet 5,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}, ""display"": ""Input"", ""id"": 34, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/34/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/93/
False,,,,,,,2026-03-01T05:02:15.307726Z,{},,"{""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}",Outlet 6,http://192.168.65.40:8000/dcim/power-outlets/94/,,94,,2026-03-01T05:02:15.307746Z,[],,False,,Outlet 6,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}, ""display"": ""Input"", ""id"": 34, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/34/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/94/
False,,,,,,,2026-03-01T05:02:15.380871Z,{},,"{""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}",Outlet 7,http://192.168.65.40:8000/dcim/power-outlets/95/,,95,,2026-03-01T05:02:15.380891Z,[],,False,,Outlet 7,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}, ""display"": ""Input"", ""id"": 34, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/34/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/95/
False,,,,,,,2026-03-01T05:02:15.444716Z,{},,"{""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}",Outlet 8,http://192.168.65.40:8000/dcim/power-outlets/96/,,96,,2026-03-01T05:02:15.444736Z,[],,False,,Outlet 8,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-utica-pdu01"", ""id"": 34, ""name"": ""dmi01-utica-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/34/""}, ""display"": ""Input"", ""id"": 34, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/34/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/96/
True,"{""description"": """", ""display"": ""#48"", ""id"": 48, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/48/""}",B,,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#48"", ""id"": 48, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/48/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-rtr01"", ""id"": 38, ""name"": ""dmi01-yonkers-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/38/""}, ""display"": ""PSU0"", ""id"": 38, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/38/""}]",True,dcim.powerport,2026-03-01T05:02:15.536958Z,{},,"{""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}",Outlet 1,http://192.168.65.40:8000/dcim/power-outlets/97/,,97,,2026-03-01T05:02:28.974042Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#48"", ""id"": 48, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/48/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-rtr01"", ""id"": 38, ""name"": ""dmi01-yonkers-rtr01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/38/""}, ""display"": ""PSU0"", ""id"": 38, ""name"": ""PSU0"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/38/""}]",dcim.powerport,False,,Outlet 1,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}, ""display"": ""Input"", ""id"": 37, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/37/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/97/
True,"{""description"": """", ""display"": ""#49"", ""id"": 49, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/49/""}",B,,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#49"", ""id"": 49, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/49/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-sw01"", ""id"": 39, ""name"": ""dmi01-yonkers-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/39/""}, ""display"": ""Power Port"", ""id"": 39, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/39/""}]",True,dcim.powerport,2026-03-01T05:02:15.604312Z,{},,"{""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}",Outlet 2,http://192.168.65.40:8000/dcim/power-outlets/98/,,98,,2026-03-01T05:02:29.229714Z,"[{""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#49"", ""id"": 49, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/49/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-sw01"", ""id"": 39, ""name"": ""dmi01-yonkers-sw01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/39/""}, ""display"": ""Power Port"", ""id"": 39, ""name"": ""Power Port"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/39/""}]",dcim.powerport,False,,Outlet 2,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}, ""display"": ""Input"", ""id"": 37, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/37/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/98/
False,,,,,,,2026-03-01T05:02:15.671644Z,{},,"{""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}",Outlet 3,http://192.168.65.40:8000/dcim/power-outlets/99/,,99,,2026-03-01T05:02:15.671663Z,[],,False,,Outlet 3,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}, ""display"": ""Input"", ""id"": 37, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/37/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/99/
False,,,,,,,2026-03-01T05:02:15.743362Z,{},,"{""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}",Outlet 4,http://192.168.65.40:8000/dcim/power-outlets/100/,,100,,2026-03-01T05:02:15.743381Z,[],,False,,Outlet 4,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}, ""display"": ""Input"", ""id"": 37, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/37/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/100/
False,,,,,,,2026-03-01T05:02:15.806928Z,{},,"{""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}",Outlet 5,http://192.168.65.40:8000/dcim/power-outlets/101/,,101,,2026-03-01T05:02:15.806948Z,[],,False,,Outlet 5,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}, ""display"": ""Input"", ""id"": 37, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/37/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/101/
False,,,,,,,2026-03-01T05:02:15.878838Z,{},,"{""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}",Outlet 6,http://192.168.65.40:8000/dcim/power-outlets/102/,,102,,2026-03-01T05:02:15.878857Z,[],,False,,Outlet 6,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}, ""display"": ""Input"", ""id"": 37, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/37/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/102/
False,,,,,,,2026-03-01T05:02:15.941830Z,{},,"{""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}",Outlet 7,http://192.168.65.40:8000/dcim/power-outlets/103/,,103,,2026-03-01T05:02:15.941850Z,[],,False,,Outlet 7,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}, ""display"": ""Input"", ""id"": 37, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/37/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/103/
False,,,,,,,2026-03-01T05:02:16.004839Z,{},,"{""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}",Outlet 8,http://192.168.65.40:8000/dcim/power-outlets/104/,,104,,2026-03-01T05:02:16.004858Z,[],,False,,Outlet 8,,"{""_occupied"": false, ""cable"": null, ""description"": """", ""device"": {""description"": """", ""display"": ""dmi01-yonkers-pdu01"", ""id"": 37, ""name"": ""dmi01-yonkers-pdu01"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/37/""}, ""display"": ""Input"", ""id"": 37, ""name"": ""Input"", ""url"": ""http://192.168.65.40:8000/api/dcim/power-ports/37/""}","{""label"": ""Enabled"", ""value"": ""enabled""}",[],"{""label"": ""NEMA 5-20R"", ""value"": ""nema-5-20r""}",http://192.168.65.40:8000/api/dcim/power-outlets/104/
