a_terminations,b_terminations,color,comments,created,custom_fields,description,display,display_url,id,label,last_updated,length,length_unit,owner,profile,status,tags,tenant,type,url
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#80"", ""id"": 80, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/80/""}, ""circuit"": {""cid"": ""319031"", ""description"": """", ""display"": ""319031"", ""id"": 27, ""provider"": {""description"": """", ""display"": ""NCSU Facilities"", ""id"": 6, ""name"": ""NCSU Facilities"", ""slug"": ""ncsu-facilities"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/6/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/27/""}, ""description"": """", ""display"": ""319031: Termination Z"", ""id"": 41, ""term_side"": ""Z"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/41/""}, ""object_id"": 41, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#80"", ""id"": 80, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/80/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:MDF"", ""id"": 48, ""name"": ""PP:MDF"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/48/""}, ""display"": ""Rear Splice"", ""id"": 4, ""name"": ""Rear Splice"", ""url"": ""http://192.168.65.40:8000/api/dcim/rear-ports/4/""}, ""object_id"": 4, ""object_type"": ""dcim.rearport""}]",,,2026-03-01T06:35:30.995185Z,{},,#80,http://192.168.65.40:8000/dcim/cables/80/,80,,2026-03-01T06:35:31.062326Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/80/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#81"", ""id"": 81, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/81/""}, ""circuit"": {""cid"": ""350927"", ""description"": """", ""display"": ""350927"", ""id"": 28, ""provider"": {""description"": """", ""display"": ""NCSU Facilities"", ""id"": 6, ""name"": ""NCSU Facilities"", ""slug"": ""ncsu-facilities"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/6/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/28/""}, ""description"": """", ""display"": ""350927: Termination A"", ""id"": 42, ""term_side"": ""A"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/42/""}, ""object_id"": 42, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#81"", ""id"": 81, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/81/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B117"", ""id"": 45, ""name"": ""PP:B117"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/45/""}, ""display"": ""Rear Splice"", ""id"": 1, ""name"": ""Rear Splice"", ""url"": ""http://192.168.65.40:8000/api/dcim/rear-ports/1/""}, ""object_id"": 1, ""object_type"": ""dcim.rearport""}]",,,2026-03-01T06:35:31.176737Z,{},,#81,http://192.168.65.40:8000/dcim/cables/81/,81,,2026-03-01T06:35:31.245403Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/81/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#82"", ""id"": 82, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/82/""}, ""circuit"": {""cid"": ""398282"", ""description"": """", ""display"": ""398282"", ""id"": 29, ""provider"": {""description"": """", ""display"": ""NCSU Facilities"", ""id"": 6, ""name"": ""NCSU Facilities"", ""slug"": ""ncsu-facilities"", ""url"": ""http://192.168.65.40:8000/api/circuits/providers/6/""}, ""url"": ""http://192.168.65.40:8000/api/circuits/circuits/29/""}, ""description"": """", ""display"": ""398282: Termination A"", ""id"": 44, ""term_side"": ""A"", ""url"": ""http://192.168.65.40:8000/api/circuits/circuit-terminations/44/""}, ""object_id"": 44, ""object_type"": ""circuits.circuittermination""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#82"", ""id"": 82, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/82/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}, ""display"": ""Rear Splice"", ""id"": 2, ""name"": ""Rear Splice"", ""url"": ""http://192.168.65.40:8000/api/dcim/rear-ports/2/""}, ""object_id"": 2, ""object_type"": ""dcim.rearport""}]",,,2026-03-01T06:35:31.440635Z,{},,#82,http://192.168.65.40:8000/dcim/cables/82/,82,,2026-03-01T06:35:31.507758Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/82/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#83"", ""id"": 83, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/83/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch1"", ""id"": 40, ""name"": ""ncsu-coreswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/40/""}, ""display"": ""xe-0/0/0"", ""id"": 1459, ""name"": ""xe-0/0/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1459/""}, ""object_id"": 1459, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#83"", ""id"": 83, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/83/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B117"", ""id"": 45, ""name"": ""PP:B117"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/45/""}, ""display"": ""Port 1"", ""id"": 1, ""name"": ""Port 1"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/1/""}, ""object_id"": 1, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:31.746901Z,{},,#83,http://192.168.65.40:8000/dcim/cables/83/,83,,2026-03-01T06:35:31.826842Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/83/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#84"", ""id"": 84, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/84/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch1"", ""id"": 40, ""name"": ""ncsu-coreswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/40/""}, ""display"": ""xe-0/0/1"", ""id"": 1460, ""name"": ""xe-0/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1460/""}, ""object_id"": 1460, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#84"", ""id"": 84, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/84/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B117"", ""id"": 45, ""name"": ""PP:B117"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/45/""}, ""display"": ""Port 2"", ""id"": 2, ""name"": ""Port 2"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/2/""}, ""object_id"": 2, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:33.135560Z,{},,#84,http://192.168.65.40:8000/dcim/cables/84/,84,,2026-03-01T06:35:33.206653Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/84/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#85"", ""id"": 85, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/85/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch2"", ""id"": 41, ""name"": ""ncsu-coreswitch2"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/41/""}, ""display"": ""xe-0/0/0"", ""id"": 1523, ""name"": ""xe-0/0/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1523/""}, ""object_id"": 1523, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#85"", ""id"": 85, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/85/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B117"", ""id"": 45, ""name"": ""PP:B117"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/45/""}, ""display"": ""Port 3"", ""id"": 3, ""name"": ""Port 3"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/3/""}, ""object_id"": 3, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:33.455609Z,{},,#85,http://192.168.65.40:8000/dcim/cables/85/,85,,2026-03-01T06:35:33.524207Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/85/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#86"", ""id"": 86, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/86/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch2"", ""id"": 41, ""name"": ""ncsu-coreswitch2"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/41/""}, ""display"": ""xe-0/0/1"", ""id"": 1524, ""name"": ""xe-0/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1524/""}, ""object_id"": 1524, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#86"", ""id"": 86, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/86/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B117"", ""id"": 45, ""name"": ""PP:B117"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/45/""}, ""display"": ""Port 4"", ""id"": 4, ""name"": ""Port 4"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/4/""}, ""object_id"": 4, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:33.819535Z,{},,#86,http://192.168.65.40:8000/dcim/cables/86/,86,,2026-03-01T06:35:33.889928Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/86/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#87"", ""id"": 87, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/87/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch1"", ""id"": 40, ""name"": ""ncsu-coreswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/40/""}, ""display"": ""xe-0/0/2"", ""id"": 1461, ""name"": ""xe-0/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1461/""}, ""object_id"": 1461, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#87"", ""id"": 87, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/87/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}, ""display"": ""Port 1"", ""id"": 49, ""name"": ""Port 1"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/49/""}, ""object_id"": 49, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:34.175586Z,{},,#87,http://192.168.65.40:8000/dcim/cables/87/,87,,2026-03-01T06:35:34.256775Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/87/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#88"", ""id"": 88, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/88/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch1"", ""id"": 40, ""name"": ""ncsu-coreswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/40/""}, ""display"": ""xe-0/0/3"", ""id"": 1462, ""name"": ""xe-0/0/3"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1462/""}, ""object_id"": 1462, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#88"", ""id"": 88, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/88/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}, ""display"": ""Port 2"", ""id"": 50, ""name"": ""Port 2"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/50/""}, ""object_id"": 50, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:35.758622Z,{},,#88,http://192.168.65.40:8000/dcim/cables/88/,88,,2026-03-01T06:35:35.832773Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/88/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#89"", ""id"": 89, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/89/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch2"", ""id"": 41, ""name"": ""ncsu-coreswitch2"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/41/""}, ""display"": ""xe-0/0/2"", ""id"": 1525, ""name"": ""xe-0/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1525/""}, ""object_id"": 1525, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#89"", ""id"": 89, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/89/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}, ""display"": ""Port 3"", ""id"": 51, ""name"": ""Port 3"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/51/""}, ""object_id"": 51, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:36.119644Z,{},,#89,http://192.168.65.40:8000/dcim/cables/89/,89,,2026-03-01T06:35:36.189206Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/89/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#90"", ""id"": 90, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/90/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch2"", ""id"": 41, ""name"": ""ncsu-coreswitch2"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/41/""}, ""display"": ""xe-0/0/3"", ""id"": 1526, ""name"": ""xe-0/0/3"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1526/""}, ""object_id"": 1526, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#90"", ""id"": 90, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/90/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B118"", ""id"": 46, ""name"": ""PP:B118"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/46/""}, ""display"": ""Port 4"", ""id"": 52, ""name"": ""Port 4"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/52/""}, ""object_id"": 52, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:36.432774Z,{},,#90,http://192.168.65.40:8000/dcim/cables/90/,90,,2026-03-01T06:35:36.501134Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/90/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#91"", ""id"": 91, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/91/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch1"", ""id"": 40, ""name"": ""ncsu-coreswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/40/""}, ""display"": ""xe-0/0/4"", ""id"": 1463, ""name"": ""xe-0/0/4"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1463/""}, ""object_id"": 1463, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#91"", ""id"": 91, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/91/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B128"", ""id"": 47, ""name"": ""PP:B128"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/47/""}, ""display"": ""Port 1"", ""id"": 97, ""name"": ""Port 1"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/97/""}, ""object_id"": 97, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:36.733028Z,{},,#91,http://192.168.65.40:8000/dcim/cables/91/,91,,2026-03-01T06:35:36.804579Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/91/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#92"", ""id"": 92, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/92/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch1"", ""id"": 40, ""name"": ""ncsu-coreswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/40/""}, ""display"": ""xe-0/0/5"", ""id"": 1464, ""name"": ""xe-0/0/5"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1464/""}, ""object_id"": 1464, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#92"", ""id"": 92, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/92/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B128"", ""id"": 47, ""name"": ""PP:B128"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/47/""}, ""display"": ""Port 2"", ""id"": 98, ""name"": ""Port 2"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/98/""}, ""object_id"": 98, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:37.038185Z,{},,#92,http://192.168.65.40:8000/dcim/cables/92/,92,,2026-03-01T06:35:37.119885Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/92/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#93"", ""id"": 93, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/93/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch2"", ""id"": 41, ""name"": ""ncsu-coreswitch2"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/41/""}, ""display"": ""xe-0/0/4"", ""id"": 1527, ""name"": ""xe-0/0/4"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1527/""}, ""object_id"": 1527, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#93"", ""id"": 93, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/93/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B128"", ""id"": 47, ""name"": ""PP:B128"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/47/""}, ""display"": ""Port 3"", ""id"": 99, ""name"": ""Port 3"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/99/""}, ""object_id"": 99, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:37.344114Z,{},,#93,http://192.168.65.40:8000/dcim/cables/93/,93,,2026-03-01T06:35:37.412316Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/93/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#94"", ""id"": 94, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/94/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu-coreswitch2"", ""id"": 41, ""name"": ""ncsu-coreswitch2"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/41/""}, ""display"": ""xe-0/0/5"", ""id"": 1528, ""name"": ""xe-0/0/5"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/1528/""}, ""object_id"": 1528, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#94"", ""id"": 94, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/94/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:B128"", ""id"": 47, ""name"": ""PP:B128"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/47/""}, ""display"": ""Port 4"", ""id"": 100, ""name"": ""Port 4"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/100/""}, ""object_id"": 100, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:37.653266Z,{},,#94,http://192.168.65.40:8000/dcim/cables/94/,94,,2026-03-01T06:35:37.721480Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/94/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#95"", ""id"": 95, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/95/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu117-distswitch1"", ""id"": 42, ""name"": ""ncsu117-distswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/42/""}, ""display"": ""xe-0/0/0"", ""id"": 811, ""name"": ""xe-0/0/0"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/811/""}, ""object_id"": 811, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#95"", ""id"": 95, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/95/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:MDF"", ""id"": 48, ""name"": ""PP:MDF"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/48/""}, ""display"": ""Port 1"", ""id"": 145, ""name"": ""Port 1"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/145/""}, ""object_id"": 145, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:38.955531Z,{},,#95,http://192.168.65.40:8000/dcim/cables/95/,95,,2026-03-01T06:35:39.031431Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/95/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#96"", ""id"": 96, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/96/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu117-distswitch1"", ""id"": 42, ""name"": ""ncsu117-distswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/42/""}, ""display"": ""xe-0/0/1"", ""id"": 812, ""name"": ""xe-0/0/1"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/812/""}, ""object_id"": 812, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#96"", ""id"": 96, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/96/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:MDF"", ""id"": 48, ""name"": ""PP:MDF"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/48/""}, ""display"": ""Port 2"", ""id"": 146, ""name"": ""Port 2"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/146/""}, ""object_id"": 146, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:39.406449Z,{},,#96,http://192.168.65.40:8000/dcim/cables/96/,96,,2026-03-01T06:35:39.494862Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/96/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#97"", ""id"": 97, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/97/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu117-distswitch1"", ""id"": 42, ""name"": ""ncsu117-distswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/42/""}, ""display"": ""xe-0/0/2"", ""id"": 813, ""name"": ""xe-0/0/2"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/813/""}, ""object_id"": 813, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#97"", ""id"": 97, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/97/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:MDF"", ""id"": 48, ""name"": ""PP:MDF"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/48/""}, ""display"": ""Port 3"", ""id"": 147, ""name"": ""Port 3"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/147/""}, ""object_id"": 147, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:39.801848Z,{},,#97,http://192.168.65.40:8000/dcim/cables/97/,97,,2026-03-01T06:35:39.871404Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/97/
"[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#98"", ""id"": 98, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/98/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""ncsu117-distswitch1"", ""id"": 42, ""name"": ""ncsu117-distswitch1"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/42/""}, ""display"": ""xe-0/0/3"", ""id"": 814, ""name"": ""xe-0/0/3"", ""url"": ""http://192.168.65.40:8000/api/dcim/interfaces/814/""}, ""object_id"": 814, ""object_type"": ""dcim.interface""}]","[{""object"": {""_occupied"": true, ""cable"": {""description"": """", ""display"": ""#98"", ""id"": 98, ""label"": """", ""url"": ""http://192.168.65.40:8000/api/dcim/cables/98/""}, ""description"": """", ""device"": {""description"": """", ""display"": ""PP:MDF"", ""id"": 48, ""name"": ""PP:MDF"", ""url"": ""http://192.168.65.40:8000/api/dcim/devices/48/""}, ""display"": ""Port 4"", ""id"": 148, ""name"": ""Port 4"", ""url"": ""http://192.168.65.40:8000/api/dcim/front-ports/148/""}, ""object_id"": 148, ""object_type"": ""dcim.frontport""}]",,,2026-03-01T06:35:40.121178Z,{},,#98,http://192.168.65.40:8000/dcim/cables/98/,98,,2026-03-01T06:35:40.191939Z,,,,,"{""label"": ""Connected"", ""value"": ""connected""}",[],,cat6,http://192.168.65.40:8000/api/dcim/cables/98/
